age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,target,workclass_Imputed,occupation_Imputed
22.0, Private,10.0, Never-married, Craft-repair, Own-child, White, Male,40.0, United-States,0, Private, Craft-repair
35.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,43.0, United-States,0, Private, Adm-clerical
67.0, Self-emp-not-inc,13.0, Married-civ-spouse, Sales, Husband, White, Male,30.0, United-States,0, Self-emp-not-inc, Sales
31.0, Private,9.0, Never-married, Prof-specialty, Own-child, White, Male,40.0, United-States,0, Private, Prof-specialty
41.0, Federal-gov,9.0, Never-married, Adm-clerical, Own-child, White, Male,40.0, United-States,0, Federal-gov, Adm-clerical
43.0, Self-emp-not-inc,9.0, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,30.0, United-States,0, Self-emp-not-inc, Craft-repair
31.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,0, Private, Other-service
21.0, Private,9.0, Never-married, Handlers-cleaners, Other-relative, White, Male,38.0, Jamaica,0, Private, Handlers-cleaners
26.0, State-gov,10.0, Never-married, Protective-serv, Own-child, White, Male,40.0, United-States,0, State-gov, Protective-serv
38.0, Local-gov,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,35.0, United-States,1, Local-gov, Adm-clerical
27.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,40.0, Poland,0, Private, Adm-clerical
48.0, Local-gov,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,52.0, United-States,0, Local-gov, Prof-specialty
35.0, Private,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1, Private, Craft-repair
32.0, Private,13.0, Never-married, Exec-managerial, Other-relative, White, Male,50.0, United-States,1, Private, Exec-managerial
43.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,1, Private, Sales
22.0, Private,13.0, Never-married, Sales, Not-in-family, White, Female,20.0, United-States,0, Private, Sales
34.0, Private,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,50.0, United-States,1, Private, Adm-clerical
52.0, Local-gov,14.0, Divorced, Exec-managerial, Not-in-family, White, Female,60.0, United-States,1, Local-gov, Exec-managerial
50.0, Private,8.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,40.0, Cambodia,1, Private, Sales
70.0, Local-gov,14.0, Never-married, Prof-specialty, Unmarried, White, Female,50.0, United-States,1, Local-gov, Prof-specialty
37.0, Local-gov,10.0, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,32.0, United-States,0, Local-gov, Other-service
30.0, Private,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,1, Private, Adm-clerical
21.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,20.0, United-States,0, Private, Machine-op-inspct
20.0, Private,9.0, Married-civ-spouse, Sales, Own-child, Black, Male,32.0, United-States,0, Private, Sales
43.0, Self-emp-not-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,35.0, United-States,0, Self-emp-not-inc, Exec-managerial
47.0, State-gov,9.0, Divorced, Adm-clerical, Unmarried, White, Male,38.0, United-States,0, State-gov, Adm-clerical
35.0, Private,13.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, United-States,0, Private, Adm-clerical
52.0, Self-emp-not-inc,14.0, Married-civ-spouse, Sales, Husband, White, Male,70.0, United-States,0, Self-emp-not-inc, Sales
57.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1, Private, Exec-managerial
43.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1, Private, Craft-repair
60.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,42.0, United-States,1, Self-emp-not-inc, Craft-repair
47.0, Local-gov,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0, Local-gov, Exec-managerial
71.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0, Private, Craft-repair
28.0, Private,10.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,0, Private, Adm-clerical
41.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1, Private, Prof-specialty
43.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,1, Private, Craft-repair
33.0, Private,13.0, Married-civ-spouse, Other-service, Wife, White, Female,40.0, United-States,0, Private, Other-service
45.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,0, Private, Sales
18.0, Private,8.0, Never-married, Craft-repair, Not-in-family, White, Male,25.0, United-States,0, Private, Craft-repair
35.0, Private,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0, Private, Adm-clerical
53.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,60.0, United-States,1, Private, Exec-managerial
20.0, Private,7.0, Never-married, Craft-repair, Other-relative, White, Male,40.0, United-States,0, Private, Craft-repair
36.0, Private,5.0, Married-civ-spouse, Transport-moving, Husband, White, Male,50.0, United-States,0, Private, Transport-moving
34.0, Private,10.0, Divorced, Other-service, Unmarried, White, Female,40.0, United-States,0, Private, Other-service
27.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,40.0, Philippines,1, Private, Craft-repair
24.0, Self-emp-not-inc,10.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,30.0, United-States,1, Self-emp-not-inc, Prof-specialty
24.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,30.0, United-States,0, Private, Prof-specialty
36.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,40.0, United-States,0, Private, Prof-specialty
40.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,30.0, Canada,0, Private, Exec-managerial
47.0, State-gov,16.0, Divorced, Prof-specialty, Unmarried, White, Male,50.0, France,1, State-gov, Prof-specialty
27.0, Private,1.0, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,24.0, Mexico,0, Private, Farming-fishing
66.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,20.0, United-States,0, Private, Prof-specialty
53.0, Private,8.0, Never-married, Other-service, Not-in-family, Other, Female,35.0, United-States,0, Private, Other-service
25.0, Local-gov,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0, Local-gov, Adm-clerical
27.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,0, Private, Sales
48.0, Private,10.0, Widowed, Adm-clerical, Unmarried, White, Female,43.0, United-States,0, Private, Adm-clerical
45.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1, Private, Craft-repair
40.0, Private,9.0, Divorced, Exec-managerial, Unmarried, White, Female,52.0, United-States,0, Private, Exec-managerial
34.0, Private,11.0, Never-married, Prof-specialty, Unmarried, White, Female,40.0, Germany,0, Private, Prof-specialty
34.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,1, Private, Transport-moving
31.0, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,45.0, United-States,0, Local-gov, Prof-specialty
47.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1, Private, Exec-managerial
56.0, Self-emp-not-inc,7.0, Widowed, Other-service, Unmarried, White, Female,65.0, Greece,1, Self-emp-not-inc, Other-service
49.0, Local-gov,13.0, Divorced, Prof-specialty, Unmarried, Black, Female,40.0, United-States,0, Local-gov, Prof-specialty
61.0, Private,9.0, Divorced, Other-service, Not-in-family, Black, Female,40.0, United-States,0, Private, Other-service
40.0, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,60.0, United-States,0, Self-emp-not-inc, Craft-repair
37.0, Self-emp-inc,9.0, Married-civ-spouse, Sales, Husband, White, Male,60.0, United-States,1, Self-emp-inc, Sales
31.0, Private,10.0, Never-married, Sales, Not-in-family, White, Female,40.0, United-States,0, Private, Sales
32.0, Private,9.0, Never-married, Craft-repair, Own-child, White, Male,50.0, United-States,0, Private, Craft-repair
81.0, Self-emp-not-inc,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,20.0, United-States,0, Self-emp-not-inc, Adm-clerical
43.0, Self-emp-inc,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1, Self-emp-inc, Exec-managerial
67.0, Private,10.0, Divorced, Adm-clerical, Not-in-family, White, Male,35.0, United-States,0, Private, Adm-clerical
66.0, Self-emp-not-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,0, Self-emp-not-inc, Prof-specialty
25.0, Private,11.0, Never-married, Prof-specialty, Not-in-family, White, Female,36.0, Canada,0, Private, Prof-specialty
23.0, Private,9.0, Never-married, Adm-clerical, Own-child, White, Female,16.0, United-States,0, Private, Adm-clerical
34.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, United-States,0, Private, Exec-managerial
58.0, Private,4.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,50.0, Mexico,0, Private, Machine-op-inspct
56.0, Private,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,45.0, Germany,0, Private, Adm-clerical
21.0, Private,10.0, Never-married, Other-service, Own-child, White, Male,15.0, United-States,0, Private, Other-service
34.0, Private,14.0, Never-married, Exec-managerial, Own-child, White, Male,40.0, United-States,0, Private, Exec-managerial
19.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,24.0, United-States,0, Private, Machine-op-inspct
39.0, Self-emp-inc,12.0, Married-civ-spouse, Sales, Husband, White, Male,48.0, United-States,1, Self-emp-inc, Sales
41.0, Private,14.0, Never-married, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0, Private, Adm-clerical
24.0, Private,9.0, Never-married, Machine-op-inspct, Unmarried, Black, Female,40.0, United-States,0, Private, Machine-op-inspct
31.0, Local-gov,9.0, Divorced, Craft-repair, Unmarried, White, Male,40.0, United-States,0, Local-gov, Craft-repair
42.0, Private,9.0, Divorced, Other-service, Unmarried, White, Female,40.0, United-States,0, Private, Other-service
54.0, Private,10.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,0, Private, Adm-clerical
27.0, Private,12.0, Never-married, Craft-repair, Not-in-family, White, Female,45.0, United-States,0, Private, Craft-repair
48.0, State-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,61.0, United-States,1, State-gov, Prof-specialty
23.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,25.0, United-States,0, Private, Adm-clerical
50.0, State-gov,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,1, State-gov, Adm-clerical
21.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,54.0, United-States,0, Private, Craft-repair
59.0, Private,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,50.0, United-States,1, Private, Tech-support
64.0, Self-emp-not-inc,14.0, Divorced, Prof-specialty, Not-in-family, White, Male,50.0, United-States,0, Self-emp-not-inc, Prof-specialty
27.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, Black, Male,40.0, United-States,0, Private, Machine-op-inspct
50.0, State-gov,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0, State-gov, Exec-managerial
49.0, Private,9.0, Divorced, Craft-repair, Not-in-family, White, Male,40.0, United-States,0, Private, Craft-repair
17.0, Private,7.0, Never-married, Sales, Own-child, White, Female,15.0, United-States,0, Private, Sales
37.0, Self-emp-not-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1, Self-emp-not-inc, Prof-specialty
43.0, Self-emp-not-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,30.0, United-States,1, Self-emp-not-inc, Prof-specialty
43.0, Private,10.0, Divorced, Craft-repair, Unmarried, White, Male,42.0, United-States,0, Private, Craft-repair
24.0, Private,13.0, Never-married, Sales, Own-child, White, Female,40.0, United-States,0, Private, Sales
29.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1, Private, Exec-managerial
35.0, Private,6.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,50.0, United-States,0, Private, Machine-op-inspct
38.0, Private,9.0, Never-married, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0, Private, Prof-specialty
38.0, Self-emp-not-inc,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,52.0, United-States,0, Self-emp-not-inc, Farming-fishing
50.0, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,55.0, United-States,0, Self-emp-not-inc, Craft-repair
34.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1, Private, Exec-managerial
58.0, Private,10.0, Married-civ-spouse, Craft-repair, Wife, White, Female,36.0, United-States,0, Private, Craft-repair
22.0, Private,9.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, United-States,0, Private, Adm-clerical
50.0, Private,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,50.0, United-States,1, Private, Craft-repair
44.0, State-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,60.0, United-States,1, State-gov, Prof-specialty
24.0, Private,9.0, Never-married, Craft-repair, Not-in-family, White, Male,40.0, United-States,0, Private, Craft-repair
49.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1, Private, Craft-repair
47.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0, Private, Craft-repair
54.0, Private,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,40.0, United-States,1, Private, Tech-support
49.0, Private,13.0, Divorced, Exec-managerial, Unmarried, White, Female,40.0, United-States,1, Private, Exec-managerial
25.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0, Private, Craft-repair
34.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0, Private, Craft-repair
26.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,65.0, United-States,0, Private, Adm-clerical
41.0, Self-emp-not-inc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,45.0, United-States,0, Self-emp-not-inc, Farming-fishing
55.0, Self-emp-not-inc,6.0, Married-civ-spouse, Sales, Husband, White, Male,50.0, United-States,1, Self-emp-not-inc, Sales
27.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0, Private, Craft-repair
60.0, Self-emp-not-inc,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,0, Self-emp-not-inc, Prof-specialty
25.0, Private,9.0, Married-civ-spouse, Other-service, Wife, White, Female,25.0, Mexico,0, Private, Other-service
28.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0, Private, Machine-op-inspct
21.0, Private,7.0, Never-married, Farming-fishing, Unmarried, White, Male,40.0, United-States,0, Private, Farming-fishing
37.0, Private,9.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, Mexico,0, Private, Adm-clerical
28.0, Private,16.0, Never-married, Prof-specialty, Not-in-family, White, Female,60.0, Germany,1, Private, Prof-specialty
43.0, Federal-gov,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,55.0, United-States,1, Federal-gov, Prof-specialty
